lab,mean_ratio,median_ratio,max_ratio,outlier_count,recordings
lab_1,0.9606335312486267,0.9443408031765315,1.2335781097045864,0,10
lab_2,230.77343258390306,57.74630500376489,1798.7271533023468,60,136
lab_3,0.9530955591502666,0.9779315410507654,2.2713119664522656,0,106
lab_4,104.62774960354771,12.872036900415031,1084.4128770436798,6,33
lab_5,15.562450405844256,0.7342448247792135,260.8972027719631,2,36
